index,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip,days_from_principal_date,estimated_principal,estimated_equity
30,5cb0e7c8737ae134b821eead,"18 E Market St, Leesburg, VA 20176",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,4/19/2019,32:24.9,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/93810/00024547.html,0,3/5/2019,20010,5cb0ec85737ae134b821f021,1,1,38.9328,-77.0306,Columbia Heights,5cb0e7c8737ae134b821eead,Paradise,"$238,660",94712704,DC,2600 W Harmon Avenue # # 20010,20010,38,0,"-$238,662"
80,5cb0e875737ae134b821eedf,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,3/28/2019,35:17.5,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93974/00024946.html,0,3/8/2019,"2236 coppersmith square, reston, virginia 20191",5cb0ec92737ae134b821f053,1.5,3,38.937537,-77.353489,South Lakes Dr - Soapstone Dr,5cb0e875737ae134b821eedf,Reston,"$327,767",51737956,VA,2236 Coppersmith Sq,20191,35,0,"-$327,769"
17,5cb0e79c737ae134b821eea0,"18 E Market St, Leesburg, VA 20176",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/2.html,4/11/2019,31:40.3,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94494/00025250.html,0,3/15/2019,43595,5cb0ec82737ae134b821f014,3,3,38.848719,-77.138576,Falls Church,5cb0e79c737ae134b821eea0,Falls Church,"$565,770",51849756,VA,3507 Tyler St,22041,28,0,"-$565,772"
147,5cb0e95c737ae134b821ef22,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty.html,3/19/2019,39:08.6,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/93741/00024614.html,0,3/19/2019,real property known as no. 15229,5cb0eca4737ae134b821f096,3,4,38.700141,-77.403583,Manassas,5cb0e95c737ae134b821ef22,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,24,0,"-$548,077"
155,5cb0e978737ae134b821ef2a,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty.html,4/12/6013,39:36.2,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/93753/00024621.html,0,3/19/2019,"real property known as no. 6013 applegarth place capitol heights, md 20743",5cb0eca7737ae134b821f09e,3,4,38.700141,-77.403583,Manassas,5cb0e978737ae134b821ef2a,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,24,0,"-$548,077"
157,5cb0e97f737ae134b821ef2c,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,4/12/2212,39:43.3,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/93755/00024622.html,0,3/19/2019,"real property known as no. 2212 roslyn avenue district heights, md 20747",5cb0eca8737ae134b821f0a0,3,4,38.700141,-77.403583,Manassas,5cb0e97f737ae134b821ef2c,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,24,0,"-$548,077"
159,5cb0e986737ae134b821ef2e,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,3/19/2019,39:50.7,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/93756/00024623.html,0,3/19/2019,real property known as no. 12627,5cb0eca8737ae134b821f0a2,3,4,38.700141,-77.403583,Manassas,5cb0e986737ae134b821ef2e,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,24,0,"-$548,077"
38,5cb0e7e4737ae134b821eeb5,"1300 Courthouse Rd, Stafford, VA 22554",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,4/9/2019,32:52.1,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94332/00025325.html,0,3/19/2019,"9 kimberly drive, stafford, virginia 22554",5cb0ec87737ae134b821f029,3.5,4,38.467125,-77.449391,Stafford,5cb0e7e4737ae134b821eeb5,Stafford,"$362,373",12626490,VA,9 Kimberly Dr,22554,24,0,"-$362,375"
40,5cb0e7ea737ae134b821eeb7,"1300 Courthouse Rd, Stafford, VA 22554",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,4/9/2019,32:58.8,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94337/00025144.html,0,3/19/2019,"1004 conway road, fredericksburg, virginia 22405",5cb0ec87737ae134b821f02b,2,3,38.332776,-77.440475,Fredericksburg,5cb0e7ea737ae134b821eeb7,Fredericksburg,"$267,167",12642170,VA,1004 Conway Rd,22405,24,0,"-$267,169"
37,5cb0e7e0737ae134b821eeb4,"9107 Judicial Center Lane, Spotsylvania, Virginia 22553",10:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,4/9/2019,32:48.7,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94331/00025324.html,0,3/19/2019,"46 ocala lane, fredericksburg, virginia 22408",5cb0ec86737ae134b821f028,3.5,4,38.263114,-77.471822,Fredericksburg,5cb0e7e0737ae134b821eeb4,Fredericksburg,"$260,746",64708927,VA,46 Ocala Ln,22408,24,0,"-$260,748"
66,5cb0e844737ae134b821eed1,"1300 Courthouse Rd, Stafford, VA 22554",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/6.html,4/23/2019,34:28.9,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94426/00025326.html,0,3/21/2019,"10 clear spring lane, fredericksburg, virginia 22405",5cb0ec8e737ae134b821f045,3.5,4,38.345136,-77.463122,Fredericksburg,5cb0e844737ae134b821eed1,Fredericksburg,"$475,237",124784668,VA,10 Clear Spring Ln,22405,22,0,"-$475,239"
324,5cb0ebd1737ae134b821efd3,no auction location,10:00 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/5.html,3/26/2019,49:37.7,$0,no law firm,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/93584/00023530.html,0,3/22/2019,no address,5cb0ecd4737ae134b821f147,4,5,38.834996,-77.18124,Annandale,5cb0ebd1737ae134b821efd3,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,21,0,"-$762,265"
199,5cb0ea15737ae134b821ef56,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,4/12/3485,42:13.6,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94483/00025548.html,0,3/22/2019,"4207 kincaid court, chantilly, virginia 20151",5cb0ecb3737ae134b821f0ca,1,1,38.882084,-77.4154,Chantilly,5cb0ea15737ae134b821ef56,Chantilly,"$535,082",51789457,VA,4207 Kincaid Ct,20151,21,0,"-$535,084"
206,5cb0ea2d737ae134b821ef5d,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,4/12/2019,42:37.4,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94486/00025549.html,0,3/22/2019,"6355 battlement way, alexandria, virginia 22312",5cb0ecb5737ae134b821f0d1,2.5,3,38.813594,-77.146971,Lincolnia,5cb0ea2d737ae134b821ef5d,Alexandria,"$472,188",51888965,VA,6355 Battlement Way,22312,21,0,"-$472,190"
208,5cb0ea34737ae134b821ef5f,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,4/12/5042,42:44.3,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94488/00025550.html,0,3/22/2019,"5518 maplefield place, alexandria, virginia 22310",5cb0ecb5737ae134b821f0d3,3,3,38.785637,-77.130133,Rose Hill,5cb0ea34737ae134b821ef5f,Alexandria,"$442,111",51918205,VA,5518 Maplefield Pl,22310,21,0,"-$442,113"
154,5cb0e974737ae134b821ef29,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty.html,3/26/2019,39:32.7,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94006/00024896.html,0,3/26/2019,"real property known as no. 8926 continental place hyattsville, md 20785",5cb0eca7737ae134b821f09d,3,4,38.700141,-77.403583,Manassas,5cb0e974737ae134b821ef29,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,17,0,"-$548,077"
163,5cb0e994737ae134b821ef32,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,3/26/2019,40:04.9,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94034/00024891.html,0,3/26/2019,real property known as no. 11320,5cb0eca9737ae134b821f0a6,3,4,38.700141,-77.403583,Manassas,5cb0e994737ae134b821ef32,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,17,0,"-$548,077"
164,5cb0e998737ae134b821ef33,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,4/12/7963,40:08.5,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94036/00024892.html,0,3/26/2019,"real property known as no. 7963 riggs road unit 7963-1 hyattsville, md 20783",5cb0eca9737ae134b821f0a7,3,4,38.700141,-77.403583,Manassas,5cb0e998737ae134b821ef33,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,17,0,"-$548,077"
46,5cb0e7ff737ae134b821eebd,"9107 Judicial Center Lane, Spotsylvania, Virginia 22553",10:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,4/23/2019,33:19.4,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94612/00024680.html,0,3/26/2019,"4815 harrison road, fredericksburg, virginia 22408",5cb0ec89737ae134b821f031,2,3,38.267796,-77.502275,Fredericksburg,5cb0e7ff737ae134b821eebd,Fredericksburg,"$328,711",64565529,VA,4815 Harrison Rd,22408,17,0,"-$328,713"
327,5cb0ebdc737ae134b821efd6,no auction location,11:00 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/5.html,4/12/2070,49:48.3,$0,no law firm,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/93841/00024667.html,0,3/29/2019,no address,5cb0ecd5737ae134b821f14a,4,5,38.834996,-77.18124,Annandale,5cb0ebdc737ae134b821efd6,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,14,0,"-$762,265"
238,5cb0ea9c737ae134b821ef7d,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,4/25/2019,44:28.2,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94817/00025863.html,0,3/29/2019,"2917 monroe place, falls church, virginia 22042",5cb0ecbd737ae134b821f0f1,4,5,38.871928,-77.176753,Falls Church,5cb0ea9c737ae134b821ef7d,Falls Church,"$730,208",51816429,VA,2917 Monroe Pl,22042,14,0,"-$730,210"
107,5cb0e8d4737ae134b821eefa,"9311 Lee Ave, Manassas, VA 20110",3:30 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/25/2019,36:52.2,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94812/00025860.html,0,3/29/2019,no address,5cb0ec99737ae134b821f06e,3,4,38.542431,-77.325428,Triangle,5cb0e8d4737ae134b821eefa,Triangle,"$446,602",61213308,VA,3781 Katie Pl,22172,14,0,"-$446,604"
28,5cb0e7c2737ae134b821eeab,"18 E Market St, Leesburg, VA 20176",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,4/25/2019,32:18.1,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94814/00025862.html,0,3/29/2019,no address,5cb0ec84737ae134b821f01f,2.5,3,38.277584,-77.537514,Fredericksburg,5cb0e7c2737ae134b821eeab,Fredericksburg,"$239,634",64693824,VA,5901 Danielle Dr,22407,14,0,"-$239,636"
50,5cb0e80d737ae134b821eec1,"18 E Market St, Leesburg, VA 20176",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/5.html,4/25/2019,33:33.1,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94877/00025926.html,0,4/1/2019,24488,5cb0ec8a737ae134b821f035,3,3,39.08747,-77.544772,Leesburg,5cb0e80d737ae134b821eec1,Leesburg,"$434,664",12409815,VA,696 Mcleary Sq SE,20175,11,0,"-$434,666"
161,5cb0e98d737ae134b821ef30,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,4/2/2019,39:57.8,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94270/00025187.html,0,4/2/2019,real property known as no. 15903,5cb0eca9737ae134b821f0a4,3,4,38.700141,-77.403583,Manassas,5cb0e98d737ae134b821ef30,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,10,0,"-$548,077"
165,5cb0e99c737ae134b821ef34,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/2.html,4/9/2019,40:12.1,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94554/00025471.html,0,4/9/2019,real property known as no. 12400,5cb0ecaa737ae134b821f0a8,3,4,38.700141,-77.403583,Manassas,5cb0e99c737ae134b821ef34,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,3,0,"-$548,077"
166,5cb0e99f737ae134b821ef35,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/12/7931,40:15.9,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94556/00025472.html,0,4/9/2019,"real property known as no. 7931 mandan road unit 104 greenbelt, md 20770",5cb0ecaa737ae134b821f0a9,3,4,38.700141,-77.403583,Manassas,5cb0e99f737ae134b821ef35,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,3,0,"-$548,077"
168,5cb0e9a7737ae134b821ef37,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/9/2019,40:23.1,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94560/00025474.html,0,4/9/2019,"real property known as no. 7500 courtney place hyattsville, md 20785",5cb0ecaa737ae134b821f0ab,3,4,38.700141,-77.403583,Manassas,5cb0e9a7737ae134b821ef37,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,3,0,"-$548,077"
169,5cb0e9aa737ae134b821ef38,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/9/2019,40:26.6,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94561/00025475.html,0,4/9/2019,"real property known as no. 3016 melisa drive fort washington, md 20744",5cb0ecac737ae134b821f0ac,3,4,38.700141,-77.403583,Manassas,5cb0e9aa737ae134b821ef38,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,3,0,"-$548,077"
172,5cb0e9b5737ae134b821ef3b,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/16/2019,40:37.5,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94855/00025818.html,0,4/16/2019,"real property known as no. 6105 harley lane temple hills, md 20748",5cb0ecac737ae134b821f0af,3,4,38.700141,-77.403583,Manassas,5cb0e9b5737ae134b821ef3b,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,-4,0,"-$548,077"
174,5cb0e9bc737ae134b821ef3d,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/16/2019,40:44.6,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94861/00025820.html,0,4/16/2019,"real property known as no. 501 balboa avenue capitol heights, md 20743",5cb0ecad737ae134b821f0b1,3,4,38.700141,-77.403583,Manassas,5cb0e9bc737ae134b821ef3d,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,-4,0,"-$548,077"
175,5cb0e9c0737ae134b821ef3e,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/16/2019,40:48.3,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94864/00025823.html,0,4/16/2019,real property known as no. 16407,5cb0ecad737ae134b821f0b2,3,4,38.700141,-77.403583,Manassas,5cb0e9c0737ae134b821ef3e,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,-4,0,"-$548,077"
177,5cb0e9c7737ae134b821ef40,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/4.html,4/12/4602,40:55.5,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/95143/00026080.html,0,4/23/2019,"real property known as no. 4602 cimmaron greenfields drive bowie, md 20720",5cb0ecad737ae134b821f0b4,3,4,38.700141,-77.403583,Manassas,5cb0e9c7737ae134b821ef40,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,-11,0,"-$548,077"
178,5cb0e9cb737ae134b821ef41,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/4.html,4/12/7924,40:59.1,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/95146/00026081.html,0,4/23/2019,"real property known as no. 7924 quill point drive bowie, md 20720",5cb0ecae737ae134b821f0b5,3,4,38.700141,-77.403583,Manassas,5cb0e9cb737ae134b821ef41,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,-11,0,"-$548,077"
170,5cb0e9ae737ae134b821ef39,"14735 Main St, Upper Marlboro, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/3.html,4/9/2019,40:30.2,$0,"Alba Law Group, http://www.tidewaterauctions.com",http://classified.washingtontimes.com/category/360/Foreclosure-Sales-PG-Cty/listings/94562/00025476.html,0,4/12/1903,"real property known as no. 1903 bender court hyattsville, md 20785",5cb0ecac737ae134b821f0ad,3,4,38.700141,-77.403583,Manassas,5cb0e9ae737ae134b821ef39,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,42369,$3,"-$548,073"
320,5cb0ebc3737ae134b821efcf,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",11:14 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/4.html,4/12/4910,49:23.6,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94349/00025277.html,0,7/26/1990,"foreclosure   real property 56 53rd st., se washington, dc 20019",5cb0ecd3737ae134b821f143,4,5,38.834996,-77.18124,Annandale,5cb0ebc3737ae134b821efcf,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,10487,0,"-$762,263"
58,5cb0e828737ae134b821eec9,"18 E Market St, Leesburg, VA 20176",9:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/6.html,4/11/2019,34:00.9,$0," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94145/00025118.html,0,4/12/1994,35733,5cb0ec8c737ae134b821f03d,3.5,3,39.006736,-77.396943,Sterling,5cb0e828737ae134b821eec9,Sterling,"$467,242",12384095,VA,109 Sexton Ct,20164,9131,0,"-$467,242"
295,5cb0eb66737ae134b821efb6,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:00 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/2.html,4/12/4910,47:50.4,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/93522/00024423.html,0,7/31/2001,"judicial   real property 3072 30th st., se #201 washington, dc 20020",5cb0eccc737ae134b821f12a,4,5,38.834996,-77.18124,Annandale,5cb0eb66737ae134b821efb6,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,6464,0,"-$762,263"
248,5cb0eabf737ae134b821ef87,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/7.html,4/12/8907,45:03.6,$0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95102/00026072.html,0,3/8/2002,"8907 georgetown pike, mclean, va 22102",5cb0ecc0737ae134b821f0fb,9,6,38.978268,-77.25475,McLean,5cb0eabf737ae134b821ef87,Mclean,"$3,496,398",52839616,VA,8907 Georgetown Pike,22102,6244,0,"-$3,496,398"
319,5cb0ebc0737ae134b821efce,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:02 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/4.html,4/12/4910,49:20.2,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94604/00025561.html,0,9/5/2003,"judicial   real property 2509 branch ave., se washington, dc 20020",5cb0ecd3737ae134b821f142,4,5,38.834996,-77.18124,Annandale,5cb0ebc0737ae134b821efce,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5698,0,"-$762,263"
361,5cb0ec56737ae134b821eff8,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:04 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/8.html,4/12/4910,51:50.4,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/95192/00026169.html,0,11/14/2003,"judicial   real property 5002 11th st., ne washington, dc 20017",5cb0ecdf737ae134b821f16c,4,5,38.834996,-77.18124,Annandale,5cb0ec56737ae134b821eff8,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5628,0,"-$762,263"
300,5cb0eb78737ae134b821efbb,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:06 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/2.html,4/12/4910,48:08.5,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/93527/00024426.html,0,12/19/2003,"judicial   real property 5319 gay st., ne washington, dc 20019",5cb0eccd737ae134b821f12f,4,5,38.834996,-77.18124,Annandale,5cb0eb78737ae134b821efbb,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5593,0,"-$762,263"
310,5cb0eb9d737ae134b821efc5,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:14 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/3.html,4/12/4910,48:45.4,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94074/00024964.html,0,5/24/2004,"judicial   real property 1234 ingraham st., nw washington, dc 20011",5cb0ecd0737ae134b821f139,4,5,38.834996,-77.18124,Annandale,5cb0eb9d737ae134b821efc5,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5436,0,"-$762,264"
308,5cb0eb96737ae134b821efc3,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:10 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/3.html,4/12/4910,48:38.3,$0,"Alex Cooper Auctioneers, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94070/00024961.html,0,7/30/2004,"judicial   real property 520 e st., ne #405 washington, dc 20002",5cb0eccf737ae134b821f137,4,5,38.834996,-77.18124,Annandale,5cb0eb96737ae134b821efc3,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5369,0,"-$762,264"
